blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-01-27,2024-01-27 01:38:11.000 UTC,0xbacafe7e1ba75644c6481b8a600c16b9830010820db379173fa9d3542c3808ee,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x9a7787a3da528605b59715b77422363e0bf07a7d,EOA,<nil>,<nil>,<nil>,<nil>,saudjah.eth,saudjah.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,333,121.15205999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-04,2024-05-04 05:14:35.000 UTC,0xe1f81bef4c3d66c3591ea48b0c90ffb4724a22f10dc9a9fdb19cb6cf0080ce1a,stablecoin,0x8e9541b4a98ba72ff6bd6887a02e1708d0c22914,0x8d8404f8cca4c8834ca3cab1e54887ae47724bee,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,15378.758228,15392.96820060267,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-10-29,2024-10-29 08:25:47.000 UTC,0x5f5959d73e74e64303454fedaeee388f19c776e8b9cc02be2efc6fe8e7735274,stablecoin,0x61ea0bfdee01b838f37cbbc4419493488f12c9d4,0x6f546534b90ebd61fa2ef3242e3ae6f7375736e1,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,700,699.7193,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-12,2023-04-12 08:48:35.000 UTC,0x5e066c6232c931481a50dfe36139ab89aa5375e150b4556ce924ba8aae4dbe55,stablecoin,0x207322fdbd9ff6ab93dcfe3dffafed39bf261f8c,0xd58319a95d19929bf1bbf710cd73996258652b9e,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1875,1877.6043750000001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-31,2024-05-31 15:09:35.000 UTC,0xc88f9191692977020865408289a5e5bcf0ff094bf719ea42bc0f84000f5acf7a,stablecoin,0xaa4363573e2604426f09c0e236e2d9020822fae9,0xdfbba77754699f56723e42429705edb73e9940ba,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,100,100.04079999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-02-17,2023-02-17 09:36:59.000 UTC,0x8425a411f1d2732956724e9c99a7760f73eea9fcfa682f46c2299f4622a35ffc,erc20,0xfb3bd022d5dacf95ee28a6b07825d4ff9c5b3814,0xf87ec7e1ee467d7d78862089b92dd40497cba5b8,Smart contract,Idle_v4: TransparentUpgradeableProxy,<nil>,<nil>,<nil>,<nil>,Idle_v4,Transfer,LDO,0x5a98fcbea516cf06857215779fd812ca3bef1b32,500,1410,unclassified transfer to Smart contract,Idle_v4: TransparentUpgradeableProxy
ethereum,2024-01-27,2024-01-27 07:20:23.000 UTC,0x25d4e65d300aa0304223d34995b6510c16b4be7861520f09bfc334b950754d31,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xba351f1d592c354baad32d170979f85a49c914c5,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,733,256.632829,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 19:38:59.000 UTC,0x3ddf43380593608401586854bee66621bb5606dbe4bdfb70958787908b10aa9e,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x4ddba3e9b3845cf08c17d8e3b210daeae6e0ca7d,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,733,311.846787,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-08-26,2024-08-26 22:02:47.000 UTC,0xbd9e12b4b3031a878c3b4637901c35ef3ebdd94a311f951640c26f113fbedf58,stablecoin,0xbd4b515ed602792497364de7c306659297378fae,0xe76300204070a56a64e474b56839fd56b7cd8c3a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,2352.118355,2354.9456012627097,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-03,2024-05-03 17:31:11.000 UTC,0x23576fcbd067642a44e04e6f3f6dc249e80fcfcebdb0c83c2c656941737cdc68,stablecoin,0xc0fcc66079c6bea1d1edef61a774252a596b3a82,0x42bb5e2e1821162cd5f7cb678afd3bf68b08e3fd,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,5000,5003.919999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 07:11:23.000 UTC,0x04f2fd1bbd6999590899c0600491361fad6df188990d535763e7e82702d407e2,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xed523cc127e26ddc2cdc4601dd1dfde9b9edee59,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,667,232.21605000000002,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-21,2024-02-21 13:14:47.000 UTC,0x67dce0eaae3d1c9a578ca55e9d8a2080fd790930db8f5f4cab19dcc39eab3bc3,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x4573a2a48c3dda98403329204aa7d5f8a4ea31fa,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,129.518461,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-23,2024-02-23 05:07:35.000 UTC,0x87586557438a6f05aa0980bcf756ce502c9248e03f65cd0aaeec89205cf54237,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x749f90c2f42f7184a018ce3743c413bfe4f316ac,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,131.255348,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-25,2024-01-25 23:45:47.000 UTC,0xaccf10ac4c9628ad8779af40b2b7aec164cfb1d809c94453ff32c0afe2ed688a,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x219a7990d92dc64e2b51c118356c42773e6ab37d,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,65.013,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 17:09:11.000 UTC,0x842bb851bf0c75e675a8773d34e4eeae7214cd524e6165e7a173bb5960086536,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xbf5191cc32abc4a47eca8a247544d480229d9c30,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,209.764282,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 05:03:47.000 UTC,0x6cc65025d30f0e16c69e890a57a14233fd326aa6fce8f2f107ffec50faf73412,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xb95116bca292ca6f9b13f96139b5cec5a7797956,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,190.54217,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-03-21,2023-03-21 23:42:11.000 UTC,0x000763047344c01dfd56b725c6a48743e4ce811fc8a3d2569690e5ef9d00263d,stablecoin,0x27b670bfc9f90c2c5c3373b4f21e6cd8985b07d5,0x3a1bbcbd9270a5c143cd2392d841a56b21c84252,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,57,57.148827,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-07-27,2024-07-27 06:52:47.000 UTC,0xbe97f34c1644197a8b9876f3f5980740bd8a5ea80b6a6c939e8a7927778b9026,stablecoin,0xb32db0cd76c7910dc3aed618e6bad553a5c51079,0xb32db0cd76c7910dc3aed618e6bad553a5c51079,Safe,Safe,<nil>,<nil>,<nil>,<nil>,Gnosis_safe,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1150,1150.3863999999999,unclassified transfer to Safe,Safe
ethereum,2023-12-25,2023-12-25 19:00:11.000 UTC,0x56cb801dfaac32c4e4866debf315809fc8eba9b5334eefa7204444a3e858e18a,stablecoin,0x27b670bfc9f90c2c5c3373b4f21e6cd8985b07d5,0xededefa6cae2645b1418767bf25c51a643fa045a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1214,1215.834354,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-21,2023-04-21 05:51:35.000 UTC,0x88ab0d71785f3fe1db47e6d2e9f2741436ebaf73a1388da6b8485ed2f8cf19ad,stablecoin,0x6f57305247a0f61c8362c4063de0076c9c22c10f,0x5e5d7d108fa9cda9508096e13623b10e96f2073d,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,473.25,473.651316,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-07-28,2023-07-28 16:54:11.000 UTC,0x49cce103a272559810f9c1069527f302590375c9c7e19b874e9d9e7677ea6623,erc20,0x2dc8f69e1fa2214517500ac35f3361b95e06a3cb,0xbd7eae4558c5bbc38e20b7de9b25913ea2f218ed,Safe,Safe,<nil>,<nil>,<nil>,<nil>,Gnosis_safe,Transfer,ENS,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,189.02092632550014,1780.5771259862113,unclassified transfer to Safe,Safe
ethereum,2024-11-01,2024-11-01 07:55:47.000 UTC,0x56ccbd4e6e0845c33a50f9c31f137e63b077ce4bdb70a6ad0cbee4cdc694ae1f,erc20,0xda6abaca0d0973be0f5648bd5193d77151920323,0x10ab606b067c9c461d8893c47c7512472e19e2ce,Smart contract,Sky: StakingRewards,<nil>,<nil>,<nil>,<nil>,Sky,Transfer,USDS,0xdc035d45d973e3ec169d2276ddab16f1e407384f,99999.99999999999,100736.09999999998,unclassified transfer to Smart contract,Sky: StakingRewards
ethereum,2023-12-20,2023-12-20 18:37:47.000 UTC,0xbd2445ba6f86da563402e8c824e5169ad0a1c68bd3624805837a21a2d0d53dda,erc20,0x4312ec66184a6919c4b51cce58bb87764ac0e19d,0x95e4ac227b2821700a7a251f3fd4c337db93df9d,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,RAIN,0x71fc1f555a39e0b698653ab0b475488ec3c34d57,694.932022937917,4.029215868994044,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-12-20,2023-12-20 18:37:47.000 UTC,0xbd2445ba6f86da563402e8c824e5169ad0a1c68bd3624805837a21a2d0d53dda,erc20,0x4312ec66184a6919c4b51cce58bb87764ac0e19d,0xb55d59831e957116745d41f05ebff52ea45b64ac,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,RAIN,0x71fc1f555a39e0b698653ab0b475488ec3c34d57,2611.728440107578,15.142801495743738,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-01-29,2023-01-29 12:50:35.000 UTC,0xe4df45a0e818274eafc71b09f31aac6ea5ff19cd69c51c8bea410ebff9c50d64,erc20,0xa6a12838021f5d860754e6cc7d261f155ebde270,0xb1badf31e4f72bd039fadbf329717b32948b049f,EOA,<nil>,<nil>,<nil>,<nil>,fananywhere.eth,fananywhere.eth,Transfer,GTC,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,1,1.97,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-08-08,2023-08-08 21:12:11.000 UTC,0x67a421591a59039dff06034af5bfccca998629a846816eb0f7032602d7a50a79,stablecoin,0xb96e81f80b3aeef65cb6d0e280b15fd5dbe71937,0xffb5e6a07410f1eede2a86dbe70da0dc8866b543,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,50000,50000.4,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-05-23,2023-05-23 12:26:47.000 UTC,0xd25bf70f9903f2680814c4c781b17ad5b90396b472d14bbc75a90fa455f21e4d,stablecoin,0x8d5b5444e503e78086c31a63c84af6afd1ebf93e,0xbdfbaa4dcf4ca559b90f23cf8a93a0eba969a500,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,360,360.19332,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-10-07,2024-10-07 08:55:47.000 UTC,0xfaf5c5ccee696686b56fdb4f4a02072b802cc597824965cb93a6172c33be3637,stablecoin,0xbba4c8eb57df16c4cfabe4e9a3ab697a3e0c65d8,0x10553f33a996d5bf0d3aca5a59c3aea3da60f26e,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,576.69,576.6173370600001,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-16,2024-05-16 19:20:23.000 UTC,0x1caeb207f113ffec964f406636ba712fad6bb46d65151887461fae6b8b8285cc,stablecoin,0xee4e4bb2bf8ce4a2e339b8bd482942775a9f2c12,0xe6dbf43f5927969fd99e3d193c3fbfb88951a2b9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7450,7450.566199999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-12-20,2023-12-20 05:08:47.000 UTC,0xb5e38658beffa2d616d1c15a5fdd55a8d341e835f6d9bd07c96569c751214fc2,erc20,0x23f44c74ad65719b2741fb4225cf98cdc52a3637,0xe6864b35c9b6c874a3be1ec9e5a08d82bfe9b03a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,RLC,0x607f4c5bb672230e8672085532f7e901544a7375,31.641953734,50.943545511740005,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-11-17,2023-11-17 22:08:35.000 UTC,0x82c365691615e3b8cefaa7bc29be591998e856cbb7d92c450e16ba0b7f4b02c6,stablecoin,0xe8eb0becc92d7f316e19e4af40e9f11e641319c5,0xbb6da379ed680839c4e1eb7fe49814cd6e7cbf8a,EOA,<nil>,<nil>,<nil>,<nil>,sirtris.eth,sirtris.eth,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,150,150.15045,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-09-28,2023-09-28 14:48:11.000 UTC,0x5d24f802013d7a118997309dc5cb155f64774b291b1c5be3b96c5b047b87252d,stablecoin,0xb96e81f80b3aeef65cb6d0e280b15fd5dbe71937,0xffb5e6a07410f1eede2a86dbe70da0dc8866b543,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,40000,40023.44,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-11-01,2024-11-01 13:19:23.000 UTC,0xa476d429c86b4f4bd3562164ed263767158293aa271c52ea3be43d484839345f,erc20,0x2b64e9a60b62dc7503ba0e5ab6f63a8606c39cf3,0xdcca1d2cbc780ce22b2b30579822559b45e2a427,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,90.1164705882353,250.52378823529412,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-22,2024-01-22 18:13:47.000 UTC,0x409c9a54f0f80e5396f8e1d0ebe81b2a497a8973c52f4ae9cde9e3ea7691c51f,erc20,0x677fd4ed8ae623f2f625deb2d64f2070e46ca1a1,0x1b5c221d783fc7b13425a1c6c1e557e9a4d39460,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ONDO,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,1818.1818181818182,500.6072727272728,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-06-13,2023-06-13 08:13:59.000 UTC,0x0bb3036e42e2ef0a32de7e1bd0693e62c2d10043dc62deb8e5dee622dd14e61f,erc20,0xc7c712e02b3d99564ae830cec33e5c3ef45d0c8e,0x28c173b8f20488eef1b0f48df8453a2f59c38337,EOA,<nil>,<nil>,<nil>,<nil>,0xstvg.eth,0xstvg.eth,Transfer,BANK,0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,20000,74.53999999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-02-24,2024-02-24 06:19:35.000 UTC,0x385ad23a8daae881bd3a639123d08f236dd21331fad8556ed96a73f5c258cc78,native,0x00fbbcf17c8b59055b943960c1b64c1635f7bdce,0xe3224980fa75b02f4dcfcb209e401dfa01a03423,EOA,<nil>,<nil>,<nil>,<nil>,joyko.eth,joyko.eth,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.03,88.53299999999999,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-07-31,2023-07-31 05:16:23.000 UTC,0x764b08ca06deb2a5badf37ca4371f67f785d4aba1e495526a54aa3bf41fb0805,native,0x480b0033cc58c339779322aa1bb4c1a3d5ef1117,0xb8901acb165ed027e32754e0ffe830802919727f,Smart contract,Hop_protocol: L1_ETH_Bridge,Hop Protocol: Ethereum Bridge,bridge,bridges_ethereum,<nil>,Hop_protocol,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.003803935861045407,7.095595679683829,bridge,Hop_protocol: L1_ETH_Bridge
ethereum,2024-09-09,2024-09-09 10:52:47.000 UTC,0x7579c814db848ad4d508acd66e098b2ad424f0441bbd79b9a971d4e3b6f7b63a,native,0xaf401f702ff70c77e4fce7b2215726c4e0765663,0x65d08a9156cbecda75f931a9ff584ffd1b01b45a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.65,1510.4830000000002,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-04-17,2023-04-17 17:34:35.000 UTC,0x50bef266cda66238ce1e60f040df68b35c5534e176eb66576542cc31b4573c33,native,0xdce0ab549df193059225e6b75adb221d912459a7,0x4b603c53daf8207c66a006e765bb5a0a663898c6,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.000484308,1.00889105328,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-31,2024-01-31 06:15:23.000 UTC,0x6485aa171d5885b0799784b4bcd70f2b91d78e9fc4ed6dd674830683c965ce93,native,0xaf401f702ff70c77e4fce7b2215726c4e0765663,0x65d08a9156cbecda75f931a9ff584ffd1b01b45a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.55,1285.6085,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-01-24,2023-01-24 04:13:35.000 UTC,0x501063806b1a9369e14d29a17b1c8df711733668c84d72f05608e0d43aaf3271,native,0x334eb4c00fb960a5a15e06bf9f862d58feef0329,0xaac186bda1edfe82698265f4e5dee822e2aa2ab5,EOA,<nil>,<nil>,<nil>,<nil>,paypal3.eth,paypal3.eth,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.003,4.91799,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-05-11,2024-05-11 08:22:11.000 UTC,0x132f2ff6132d8be8e33fb9e114e103a3793d58d055935e7803ba08282a7fafcf,native,0x244360fc5292028626d6b30f5bb536c47fef0151,0x5e2ec337cbf0f66dd022b869921af030fb553487,Safe,Safe,<nil>,<nil>,<nil>,<nil>,Gnosis_safe,<nil>,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0.005,14.571900000000001,unclassified transfer to Safe,Safe
ethereum,2024-02-23,2024-02-23 07:03:47.000 UTC,0xd04b8fc1d8cabf7a3b36332ce3696717e663abd3796eabac5214303a737293d6,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x54d0ecdf984b51cd696714d4e7ec5b482aa81d0a,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,241,136.436848,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 05:19:35.000 UTC,0x4c25e0b99f1e5b924e784f819c148514fac1e81bde442477ab36c6799944aaf6,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x72c881c035ece6887204c4312d8be747ff1fe184,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,733,262.612643,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-27,2024-01-27 10:21:47.000 UTC,0x8d15cb5aec9cce27a9e2329a77fb35549035e9cc00d749b1117aa0a8ffb9280a,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x2bb5bc794126dfa52f6e4a89ac70b71ddb9d1183,EOA,<nil>,<nil>,<nil>,<nil>,apoco.eth,apoco.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,198.156608,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 02:51:35.000 UTC,0xda9ef80ae7a1ace94c1035b0a8c6eb3cf2812c6338cd80dc6f3ffb23526dd61a,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xdd4b4d44bfba72ef6cddc4048ed2b678105dc008,EOA,<nil>,<nil>,<nil>,<nil>,duanhd.eth,duanhd.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,1600,506.62719999999996,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-28,2024-01-28 02:15:23.000 UTC,0x1b7ee3565e61e932a713d9183bcd0a108a4590e9a56ba4fefdd7c53db5f4eecc,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xb786006549b06be63d5e87db8e72c04e7e2bfc5e,EOA,<nil>,<nil>,<nil>,<nil>,lorigru98594788.eth,lorigru98594788.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,86.9726,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 16:26:59.000 UTC,0x5651d70876d80bcdae1ebda2518438fd5c2bf1e03ee6bd45680140023dad5bd0,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0x661e2eb1e64080eeeb5fa6e478f778f6d2858db7,EOA,<nil>,<nil>,<nil>,<nil>,parkmsoon.eth,parkmsoon.eth,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,533,169.530244,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-01-26,2024-01-26 00:41:35.000 UTC,0xa8e575b4c2aab4785e603b89f2e8ff0abf6da961725712c3f1b140f819781cb1,erc20,0x3af2acb662a241da4ef4310c7ab226f552b42115,0xf67aec0a706d6e8f4a840624f1c87d6f138e067b,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,200,62.0816,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-12-06,2023-12-06 20:14:47.000 UTC,0xa26559bb990022d3464efc0fa61c145ad618a159fd201b65364873edb559d4b8,stablecoin,0x38cca36d45ae54e661fdb8a4462795142dc4c0eb,0x2af59fc8f1d450f8d4a3feb3bed2bbbf845013ba,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6282,6287.55957,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2023-12-26,2023-12-26 07:27:35.000 UTC,0x381d513bd2b11b23c1970385bfbe017e3c8afcd06a46a219fe848ae54c0a07f6,stablecoin,0xc79af0793f6d0890211a8cca527a6774558397cb,0x4cdf4082ed8bce334e954b63ad9618d10c3bc047,Smart contract,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1.101145e+06,1.102861685055e+06,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2023-05-13,2023-05-13 06:46:23.000 UTC,0xe066a16a54e3359e6ab63b1ab68babfd88567493c80da7fe964c4eaf51726ae3,erc20,0xa1ecd53641b857508772c1d8841c17c12fefd25a,0x788e971fd60fb724fa60d68432ceb8bad1d63dd9,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,PAXG,0x45804880de22913dafe09f4980848ece6ecbaf78,1.40841826,2847.9766477286,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2023-12-20,2023-12-20 18:37:47.000 UTC,0xbd2445ba6f86da563402e8c824e5169ad0a1c68bd3624805837a21a2d0d53dda,erc20,0x4312ec66184a6919c4b51cce58bb87764ac0e19d,0xfc795960c9f785a2cb599c1e0d949dc5c19f6258,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,RAIN,0x71fc1f555a39e0b698653ab0b475488ec3c34d57,6682.616433533863,38.74581008162934,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-08-19,2024-08-19 22:38:11.000 UTC,0x8087748638530d5ec109c647a11d9892f260db153c3e11368b74a606350cc08c,erc20,0xd022d6bb8b6c1c357ec77d930dc6a0ad40ffc90b,0xa222c3f716c55abdbac3c9235b71259fba2dd010,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,NEXO,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0.09542941499,0.09801526584798402,unclassified transfer to EOA,unclassified transfer to EOA
ethereum,2024-08-19,2024-08-19 22:38:11.000 UTC,0x8087748638530d5ec109c647a11d9892f260db153c3e11368b74a606350cc08c,erc20,0xd022d6bb8b6c1c357ec77d930dc6a0ad40ffc90b,0x91558f6c152512c8e4001a8743d5edb2127108e5,EOA,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,Transfer,NEXO,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0.1431435443,0.1470223049198971,unclassified transfer to EOA,unclassified transfer to EOA
